Incidence Rate Report for United States by County

"Ovary, 2011-2015"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Duplin County, North Carolina(6,10)",37061,***,* ,*, *,3 or fewer,*,*,*,*
"Duval County, Texas(6,10)",48131,***,* ,*, *,3 or fewer,*,*,*,*
"Dyer County, Tennessee(6,10)",47045,***,* ,*, *,3 or fewer,*,*,*,*
"Eagle County, Colorado(6,10)",08037,***,* ,*, *,3 or fewer,*,*,*,*
"Early County, Georgia(7)",13099,***,* ,*, *,3 or fewer,*,*,*,*
"East Carroll Parish, Louisiana(7)",22035,***,* ,*, *,3 or fewer,*,*,*,*
"East Feliciana Parish, Louisiana(7)",22037,***,* ,*, *,3 or fewer,*,*,*,*
"Eastland County, Texas(6,10)",48133,***,* ,*, *,3 or fewer,*,*,*,*
"Echols County, Georgia(7)",13101,***,* ,*, *,3 or fewer,*,*,*,*
"Eddy County, North Dakota(6,10)",38027,***,* ,*, *,3 or fewer,*,*,*,*
"Edgar County, Illinois(6,10)",17045,***,* ,*, *,3 or fewer,*,*,*,*
"Edgecombe County, North Carolina(6,10)",37065,***,* ,*, *,3 or fewer,*,*,*,*
"Edgefield County, South Carolina(6,10)",45037,***,* ,*, *,3 or fewer,*,*,*,*
"Edmonson County, Kentucky(7)",21061,***,* ,*, *,3 or fewer,*,*,*,*
"Edmunds County, South Dakota(6,10)",46045,***,* ,*, *,3 or fewer,*,*,*,*
"Edwards County, Illinois(6,10)",17047,***,* ,*, *,3 or fewer,*,*,*,*
"Edwards County, Texas(6,10)",48137,***,* ,*, *,3 or fewer,*,*,*,*
"Effingham County, Georgia(7)",13103,***,* ,*, *,3 or fewer,*,*,*,*
"Elbert County, Colorado(6,10)",08039,***,* ,*, *,3 or fewer,*,*,*,*
"Elbert County, Georgia(7)",13105,***,* ,*, *,3 or fewer,*,*,*,*
"Elk County, Pennsylvania(6,10)",42047,***,* ,*, *,3 or fewer,*,*,*,*
"Elliott County, Kentucky(7)",21063,***,* ,*, *,3 or fewer,*,*,*,*
"Ellis County, Oklahoma(6,10)",40045,***,* ,*, *,3 or fewer,*,*,*,*
"Elmore County, Idaho(6,10)",16039,***,* ,*, *,3 or fewer,*,*,*,*
"Emanuel County, Georgia(7)",13107,***,* ,*, *,3 or fewer,*,*,*,*
"Emery County, Utah(7)",49015,***,* ,*, *,3 or fewer,*,*,*,*
"Emmet County, Iowa(7)",19063,***,* ,*, *,3 or fewer,*,*,*,*
"Emmet County, Michigan(6,10)",26047,***,* ,*, *,3 or fewer,*,*,*,*
"Emmons County, North Dakota(6,10)",38029,***,* ,*, *,3 or fewer,*,*,*,*
"Emporia City, Virginia(6,10)",51595,***,* ,*, *,3 or fewer,*,*,*,*
"Erath County, Texas(6,10)",48143,***,* ,*, *,3 or fewer,*,*,*,*
"Escambia County, Alabama(6,10)",01053,***,* ,*, *,3 or fewer,*,*,*,*
"Essex County, New York(6,10)",36031,***,* ,*, *,3 or fewer,*,*,*,*
"Essex County, Vermont(6,10)",50009,***,* ,*, *,3 or fewer,*,*,*,*
"Essex County, Virginia(6,10)",51057,***,* ,*, *,3 or fewer,*,*,*,*
"Estill County, Kentucky(7)",21065,***,* ,*, *,3 or fewer,*,*,*,*
"Evangeline Parish, Louisiana(7)",22039,***,* ,*, *,3 or fewer,*,*,*,*
"Evans County, Georgia(7)",13109,***,* ,*, *,3 or fewer,*,*,*,*
"Fairfax City, Virginia(6,10)",51600,***,* ,*, *,3 or fewer,*,*,*,*
"Fairfield County, South Carolina(6,10)",45039,***,* ,*, *,3 or fewer,*,*,*,*
"Fall River County, South Dakota(6,10)",46047,***,* ,*, *,3 or fewer,*,*,*,*
"Fallon County, Montana(6,10)",30025,***,* ,*, *,3 or fewer,*,*,*,*
"Falls Church City, Virginia(6,10)",51610,***,* ,*, *,3 or fewer,*,*,*,*
"Falls County, Texas(6,10)",48145,***,* ,*, *,3 or fewer,*,*,*,*
"Fannin County, Georgia(7)",13111,***,* ,*, *,3 or fewer,*,*,*,*
"Faulk County, South Dakota(6,10)",46049,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County, Alabama(6,10)",01057,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County, Illinois(6,10)",17051,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County, Indiana(6,10)",18041,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County, Iowa(7)",19065,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County, Ohio(6,10)",39047,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County, Tennessee(6,10)",47047,***,* ,*, *,3 or fewer,*,*,*,*
"Fentress County, Tennessee(6,10)",47049,***,* ,*, *,3 or fewer,*,*,*,*
"Fergus County, Montana(6,10)",30027,***,* ,*, *,3 or fewer,*,*,*,*
"Ferry County, Washington(6,10)",53019,***,* ,*, *,3 or fewer,*,*,*,*
"Fillmore County, Nebraska(6,10)",31059,***,* ,*, *,3 or fewer,*,*,*,*
"Fisher County, Texas(6,10)",48151,***,* ,*, *,3 or fewer,*,*,*,*
"Fleming County, Kentucky(7)",21069,***,* ,*, *,3 or fewer,*,*,*,*
"Florence County, Wisconsin(6,10)",55037,***,* ,*, *,3 or fewer,*,*,*,*
"Floyd County, Iowa(7)",19067,***,* ,*, *,3 or fewer,*,*,*,*
"Floyd County, Kentucky(7)",21071,***,* ,*, *,3 or fewer,*,*,*,*
"Floyd County, Texas(6,10)",48153,***,* ,*, *,3 or fewer,*,*,*,*
"Floyd County, Virginia(6,10)",51063,***,* ,*, *,3 or fewer,*,*,*,*
"Fluvanna County, Virginia(6,10)",51065,***,* ,*, *,3 or fewer,*,*,*,*
"Foard County, Texas(6,10)",48155,***,* ,*, *,3 or fewer,*,*,*,*
"Ford County, Illinois(6,10)",17053,***,* ,*, *,3 or fewer,*,*,*,*
"Forest County, Pennsylvania(6,10)",42053,***,* ,*, *,3 or fewer,*,*,*,*
"Forest County, Wisconsin(6,10)",55041,***,* ,*, *,3 or fewer,*,*,*,*
"Forrest County, Mississippi(6,10)",28035,***,* ,*, *,3 or fewer,*,*,*,*
"Foster County, North Dakota(6,10)",38031,***,* ,*, *,3 or fewer,*,*,*,*
"Fountain County, Indiana(6,10)",18045,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin City, Virginia(6,10)",51620,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Alabama(6,10)",01059,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Arkansas(6,10)",05047,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Florida(6,10)",12037,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Georgia(7)",13119,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Idaho(6,10)",16041,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Indiana(6,10)",18047,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Iowa(7)",19069,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Maine(6,10)",23007,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Mississippi(6,10)",28037,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Nebraska(6,10)",31061,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, New York(6,10)",36033,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Tennessee(6,10)",47051,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Texas(6,10)",48159,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Vermont(6,10)",50011,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County, Washington(6,10)",53021,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin Parish, Louisiana(7)",22041,***,* ,*, *,3 or fewer,*,*,*,*
"Fredericksburg City, Virginia(6,10)",51630,***,* ,*, *,3 or fewer,*,*,*,*
"Freestone County, Texas(6,10)",48161,***,* ,*, *,3 or fewer,*,*,*,*
"Fremont County, Colorado(6,10)",08043,***,* ,*, *,3 or fewer,*,*,*,*
"Fremont County, Idaho(6,10)",16043,***,* ,*, *,3 or fewer,*,*,*,*
"Fremont County, Iowa(7)",19071,***,* ,*, *,3 or fewer,*,*,*,*
"Fremont County, Wyoming(6,10)",56013,***,* ,*, *,3 or fewer,*,*,*,*
"Frio County, Texas(6,10)",48163,***,* ,*, *,3 or fewer,*,*,*,*
"Frontier County, Nebraska(6,10)",31063,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County, Arkansas(6,10)",05049,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County, Indiana(6,10)",18049,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County, Kentucky(7)",21075,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County, Ohio(6,10)",39051,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County, Pennsylvania(6,10)",42057,***,* ,*, *,3 or fewer,*,*,*,*
"Furnas County, Nebraska(6,10)",31065,***,* ,*, *,3 or fewer,*,*,*,*
"Gadsden County, Florida(6,10)",12039,***,* ,*, *,3 or fewer,*,*,*,*
"Gage County, Nebraska(6,10)",31067,***,* ,*, *,3 or fewer,*,*,*,*
"Gaines County, Texas(6,10)",48165,***,* ,*, *,3 or fewer,*,*,*,*
"Galax City, Virginia(6,10)",51640,***,* ,*, *,3 or fewer,*,*,*,*
"Gallatin County, Illinois(6,10)",17059,***,* ,*, *,3 or fewer,*,*,*,*
"Gallatin County, Kentucky(7)",21077,***,* ,*, *,3 or fewer,*,*,*,*
"Gallia County, Ohio(6,10)",39053,***,* ,*, *,3 or fewer,*,*,*,*
"Garden County, Nebraska(6,10)",31069,***,* ,*, *,3 or fewer,*,*,*,*
"Garfield County, Montana(6,10)",30033,***,* ,*, *,3 or fewer,*,*,*,*
"Garfield County, Nebraska(6,10)",31071,***,* ,*, *,3 or fewer,*,*,*,*
"Garfield County, Utah(7)",49017,***,* ,*, *,3 or fewer,*,*,*,*
"Garfield County, Washington(6,10)",53023,***,* ,*, *,3 or fewer,*,*,*,*
"Garrard County, Kentucky(7)",21079,***,* ,*, *,3 or fewer,*,*,*,*
"Garvin County, Oklahoma(6,10)",40049,***,* ,*, *,3 or fewer,*,*,*,*
"Garza County, Texas(6,10)",48169,***,* ,*, *,3 or fewer,*,*,*,*
"Gasconade County, Missouri(6,10)",29073,***,* ,*, *,3 or fewer,*,*,*,*
"Gates County, North Carolina(6,10)",37073,***,* ,*, *,3 or fewer,*,*,*,*
"Gem County, Idaho(6,10)",16045,***,* ,*, *,3 or fewer,*,*,*,*
"Geneva County, Alabama(6,10)",01061,***,* ,*, *,3 or fewer,*,*,*,*
"Gentry County, Missouri(6,10)",29075,***,* ,*, *,3 or fewer,*,*,*,*
"George County, Mississippi(6,10)",28039,***,* ,*, *,3 or fewer,*,*,*,*
"Gibson County, Indiana(6,10)",18051,***,* ,*, *,3 or fewer,*,*,*,*
"Gilchrist County, Florida(6,10)",12041,***,* ,*, *,3 or fewer,*,*,*,*
"Giles County, Tennessee(6,10)",47055,***,* ,*, *,3 or fewer,*,*,*,*
"Giles County, Virginia(6,10)",51071,***,* ,*, *,3 or fewer,*,*,*,*
"Gillespie County, Texas(6,10)",48171,***,* ,*, *,3 or fewer,*,*,*,*
"Gilliam County, Oregon(6,10)",41021,***,* ,*, *,3 or fewer,*,*,*,*
"Gilmer County, Georgia(7,8)",13123,***,* ,*, *,3 or fewer,*,*,*,*
"Gilmer County, West Virginia(6,10)",54021,***,* ,*, *,3 or fewer,*,*,*,*
"Gilpin County, Colorado(6,10)",08047,***,* ,*, *,3 or fewer,*,*,*,*
"Glacier County, Montana(6,10)",30035,***,* ,*, *,3 or fewer,*,*,*,*
"Glades County, Florida(6,10)",12043,***,* ,*, *,3 or fewer,*,*,*,*
"Glascock County, Georgia(7)",13125,***,* ,*, *,3 or fewer,*,*,*,*
"Glasscock County, Texas(6,10)",48173,***,* ,*, *,3 or fewer,*,*,*,*
"Glenn County, California(7)",06021,***,* ,*, *,3 or fewer,*,*,*,*
"Gogebic County, Michigan(6,10)",26053,***,* ,*, *,3 or fewer,*,*,*,*
"Golden Valley County, Montana(6,10)",30037,***,* ,*, *,3 or fewer,*,*,*,*
"Golden Valley County, North Dakota(6,10)",38033,***,* ,*, *,3 or fewer,*,*,*,*
"Goliad County, Texas(6,10)",48175,***,* ,*, *,3 or fewer,*,*,*,*
"Gonzales County, Texas(6,10)",48177,***,* ,*, *,3 or fewer,*,*,*,*
"Goochland County, Virginia(6,10)",51075,***,* ,*, *,3 or fewer,*,*,*,*
"Gooding County, Idaho(6,10)",16047,***,* ,*, *,3 or fewer,*,*,*,*
"Goshen County, Wyoming(6,10)",56015,***,* ,*, *,3 or fewer,*,*,*,*
"Gosper County, Nebraska(6,10)",31073,***,* ,*, *,3 or fewer,*,*,*,*
"Grady County, Georgia(7)",13131,***,* ,*, *,3 or fewer,*,*,*,*
"Graham County, Arizona(6,10)",04009,***,* ,*, *,3 or fewer,*,*,*,*
"Graham County, North Carolina(6,10)",37075,***,* ,*, *,3 or fewer,*,*,*,*
"Grainger County, Tennessee(6,10)",47057,***,* ,*, *,3 or fewer,*,*,*,*
"Grand County, Colorado(6,10)",08049,***,* ,*, *,3 or fewer,*,*,*,*
"Grand County, Utah(7)",49019,***,* ,*, *,3 or fewer,*,*,*,*
"Grand Isle County, Vermont(6,10)",50013,***,* ,*, *,3 or fewer,*,*,*,*
"Granite County, Montana(6,10)",30039,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County, Arkansas(6,10)",05053,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County, Kentucky(7)",21081,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County, Nebraska(6,10)",31075,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County, North Dakota(6,10)",38037,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County, Oklahoma(6,10)",40053,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County, Oregon(6,10)",41023,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County, South Dakota(6,10)",46051,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County, West Virginia(6,10)",54023,***,* ,*, *,3 or fewer,*,*,*,*
"Grant Parish, Louisiana(7)",22043,***,* ,*, *,3 or fewer,*,*,*,*
"Granville County, North Carolina(6,10)",37077,***,* ,*, *,3 or fewer,*,*,*,*
"Gratiot County, Michigan(6,10)",26057,***,* ,*, *,3 or fewer,*,*,*,*
"Graves County, Kentucky(7,8)",21083,***,* ,*, *,3 or fewer,*,*,*,*
"Gray County, Texas(6,10)",48179,***,* ,*, *,3 or fewer,*,*,*,*
"Grayson County, Kentucky(7)",21085,***,* ,*, *,3 or fewer,*,*,*,*
"Grayson County, Virginia(6,10)",51077,***,* ,*, *,3 or fewer,*,*,*,*
"Greeley County, Nebraska(6,10)",31077,***,* ,*, *,3 or fewer,*,*,*,*
"Green County, Kentucky(7)",21087,***,* ,*, *,3 or fewer,*,*,*,*
"Green County, Wisconsin(6,10)",55045,***,* ,*, *,3 or fewer,*,*,*,*
"Green Lake County, Wisconsin(6,10)",55047,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County, Alabama(6,10)",01063,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County, Georgia(7)",13133,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County, Illinois(6,10)",17061,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County, Indiana(6,10)",18055,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County, Iowa(7)",19073,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County, Mississippi(6,10)",28041,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County, North Carolina(6,10)",37079,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County, Pennsylvania(6,10)",42059,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County, Virginia(6,10)",51079,***,* ,*, *,3 or fewer,*,*,*,*
"Greenlee County, Arizona(6,10)",04011,***,* ,*, *,3 or fewer,*,*,*,*
"Greensville County, Virginia(6,10)",51081,***,* ,*, *,3 or fewer,*,*,*,*
"Greenup County, Kentucky(7)",21089,***,* ,*, *,3 or fewer,*,*,*,*
"Greer County, Oklahoma(6,10)",40055,***,* ,*, *,3 or fewer,*,*,*,*
"Gregory County, South Dakota(6,10)",46053,***,* ,*, *,3 or fewer,*,*,*,*
"Grenada County, Mississippi(6,10)",28043,***,* ,*, *,3 or fewer,*,*,*,*
"Griggs County, North Dakota(6,10)",38039,***,* ,*, *,3 or fewer,*,*,*,*
"Grimes County, Texas(6,10)",48185,***,* ,*, *,3 or fewer,*,*,*,*
"Grundy County, Iowa(7)",19075,***,* ,*, *,3 or fewer,*,*,*,*
"Grundy County, Missouri(6,10)",29079,***,* ,*, *,3 or fewer,*,*,*,*
"Grundy County, Tennessee(6,10)",47061,***,* ,*, *,3 or fewer,*,*,*,*
"Guadalupe County, New Mexico(7)",35019,***,* ,*, *,3 or fewer,*,*,*,*
"Gulf County, Florida(6,10)",12045,***,* ,*, *,3 or fewer,*,*,*,*
"Gunnison County, Colorado(6,10)",08051,***,* ,*, *,3 or fewer,*,*,*,*
"Guthrie County, Iowa(7)",19077,***,* ,*, *,3 or fewer,*,*,*,*
"Haakon County, South Dakota(6,10)",46055,***,* ,*, *,3 or fewer,*,*,*,*
"Haines Borough, Alaska(6,10)",02100,***,* ,*, *,3 or fewer,*,*,*,*
"Hale County, Alabama(6,10)",01065,***,* ,*, *,3 or fewer,*,*,*,*
"Hale County, Texas(6,10)",48189,***,* ,*, *,3 or fewer,*,*,*,*
"Halifax County with South Boston City, Virginia(6,10)",51083,***,* ,*, *,3 or fewer,*,*,*,*
"Halifax County, North Carolina(6,10)",37083,***,* ,*, *,3 or fewer,*,*,*,*
"Hall County, Nebraska(6,10)",31079,***,* ,*, *,3 or fewer,*,*,*,*
"Hall County, Texas(6,10)",48191,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County, Florida(6,10)",12047,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County, Illinois(6,10)",17065,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County, Iowa(7)",19079,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County, Nebraska(6,10)",31081,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County, New York(6,10)",36041,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County, Texas(6,10)",48193,***,* ,*, *,3 or fewer,*,*,*,*
"Hamlin County, South Dakota(6,10)",46057,***,* ,*, *,3 or fewer,*,*,*,*
"Hampshire County, West Virginia(6,10)",54027,***,* ,*, *,3 or fewer,*,*,*,*
"Hampton County, South Carolina(6,10)",45049,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County, Georgia(7)",13141,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County, Illinois(6,10)",17067,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County, Iowa(7)",19081,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County, Kentucky(7)",21091,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County, Mississippi(6,10)",28045,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County, Tennessee(6,10)",47067,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County, West Virginia(6,10)",54029,***,* ,*, *,3 or fewer,*,*,*,*
"Hand County, South Dakota(6,10)",46059,***,* ,*, *,3 or fewer,*,*,*,*
"Hansford County, Texas(6,10)",48195,***,* ,*, *,3 or fewer,*,*,*,*
"Hanson County, South Dakota(6,10)",46061,***,* ,*, *,3 or fewer,*,*,*,*
"Haralson County, Georgia(7)",13143,***,* ,*, *,3 or fewer,*,*,*,*
"Hardee County, Florida(6,10)",12049,***,* ,*, *,3 or fewer,*,*,*,*
"Hardeman County, Tennessee(6,10)",47069,***,* ,*, *,3 or fewer,*,*,*,*
"Hardeman County, Texas(6,10)",48197,***,* ,*, *,3 or fewer,*,*,*,*
"Hardin County, Illinois(6,10)",17069,***,* ,*, *,3 or fewer,*,*,*,*
"Hardin County, Iowa(7)",19083,***,* ,*, *,3 or fewer,*,*,*,*
"Hardin County, Tennessee(6,10)",47071,***,* ,*, *,3 or fewer,*,*,*,*
"Hardin County, Texas(6,10)",48199,***,* ,*, *,3 or fewer,*,*,*,*
"Harding County, New Mexico(7)",35021,***,* ,*, *,3 or fewer,*,*,*,*
"Harding County, South Dakota(6,10)",46063,***,* ,*, *,3 or fewer,*,*,*,*
"Hardy County, West Virginia(6,10)",54031,***,* ,*, *,3 or fewer,*,*,*,*
"Harlan County, Kentucky(7)",21095,***,* ,*, *,3 or fewer,*,*,*,*
"Harlan County, Nebraska(6,10)",31083,***,* ,*, *,3 or fewer,*,*,*,*
"Harmon County, Oklahoma(6,10)",40057,***,* ,*, *,3 or fewer,*,*,*,*
"Harney County, Oregon(6,10)",41025,***,* ,*, *,3 or fewer,*,*,*,*
"Harper County, Oklahoma(6,10)",40059,***,* ,*, *,3 or fewer,*,*,*,*
"Harris County, Georgia(7)",13145,***,* ,*, *,3 or fewer,*,*,*,*
"Harrison County, Indiana(6,10)",18061,***,* ,*, *,3 or fewer,*,*,*,*
"Harrison County, Iowa(7)",19085,***,* ,*, *,3 or fewer,*,*,*,*
"Harrison County, Kentucky(7)",21097,***,* ,*, *,3 or fewer,*,*,*,*
"Harrison County, Missouri(6,10)",29081,***,* ,*, *,3 or fewer,*,*,*,*
"Harrison County, Ohio(6,10)",39067,***,* ,*, *,3 or fewer,*,*,*,*
"Harrisonburg City, Virginia(6,10)",51660,***,* ,*, *,3 or fewer,*,*,*,*
"Hart County, Georgia(7)",13147,***,* ,*, *,3 or fewer,*,*,*,*
"Hart County, Kentucky(7)",21099,***,* ,*, *,3 or fewer,*,*,*,*
"Hartley County, Texas(6,10)",48205,***,* ,*, *,3 or fewer,*,*,*,*
"Haskell County, Oklahoma(6,10)",40061,***,* ,*, *,3 or fewer,*,*,*,*
"Haskell County, Texas(6,10)",48207,***,* ,*, *,3 or fewer,*,*,*,*
"Hayes County, Nebraska(6,10)",31085,***,* ,*, *,3 or fewer,*,*,*,*
"Haywood County, Tennessee(6,10)",47075,***,* ,*, *,3 or fewer,*,*,*,*
"Heard County, Georgia(7)",13149,***,* ,*, *,3 or fewer,*,*,*,*
"Hemphill County, Texas(6,10)",48211,***,* ,*, *,3 or fewer,*,*,*,*
"Hempstead County, Arkansas(6,10)",05057,***,* ,*, *,3 or fewer,*,*,*,*
"Henderson County, Illinois(6,10)",17071,***,* ,*, *,3 or fewer,*,*,*,*
"Henderson County, Kentucky(7)",21101,***,* ,*, *,3 or fewer,*,*,*,*
"Henderson County, Tennessee(6,10)",47077,***,* ,*, *,3 or fewer,*,*,*,*
"Hendry County, Florida(6,10)",12051,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County, Alabama(6,10)",01067,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County, Indiana(6,10)",18065,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County, Iowa(7)",19087,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County, Kentucky(7)",21103,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County, Missouri(6,10)",29083,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County, Ohio(6,10)",39069,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County, Tennessee(6,10)",47079,***,* ,*, *,3 or fewer,*,*,*,*
"Hertford County, North Carolina(6,10)",37091,***,* ,*, *,3 or fewer,*,*,*,*
"Hettinger County, North Dakota(6,10)",38041,***,* ,*, *,3 or fewer,*,*,*,*
"Hickman County, Kentucky(7)",21105,***,* ,*, *,3 or fewer,*,*,*,*
"Hickman County, Tennessee(6,10)",47081,***,* ,*, *,3 or fewer,*,*,*,*
"Hickory County, Missouri(6,10)",29085,***,* ,*, *,3 or fewer,*,*,*,*
"Hidalgo County, New Mexico(7)",35023,***,* ,*, *,3 or fewer,*,*,*,*
"Highland County, Ohio(6,10)",39071,***,* ,*, *,3 or fewer,*,*,*,*
"Highland County, Virginia(6,10)",51091,***,* ,*, *,3 or fewer,*,*,*,*
"Hill County, Montana(6,10)",30041,***,* ,*, *,3 or fewer,*,*,*,*
"Hill County, Texas(6,10)",48217,***,* ,*, *,3 or fewer,*,*,*,*
"Hillsdale County, Michigan(6,10)",26059,***,* ,*, *,3 or fewer,*,*,*,*
"Hinsdale County, Colorado(6,10)",08053,***,* ,*, *,3 or fewer,*,*,*,*
"Hitchcock County, Nebraska(6,10)",31087,***,* ,*, *,3 or fewer,*,*,*,*
"Hockley County, Texas(6,10)",48219,***,* ,*, *,3 or fewer,*,*,*,*
"Hoke County, North Carolina(6,10)",37093,***,* ,*, *,3 or fewer,*,*,*,*
"Holmes County, Florida(6,10)",12059,***,* ,*, *,3 or fewer,*,*,*,*
"Holmes County, Mississippi(6,10)",28051,***,* ,*, *,3 or fewer,*,*,*,*
"Holmes County, Ohio(6,10)",39075,***,* ,*, *,3 or fewer,*,*,*,*
"Holt County, Missouri(6,10)",29087,***,* ,*, *,3 or fewer,*,*,*,*
"Holt County, Nebraska(6,10)",31089,***,* ,*, *,3 or fewer,*,*,*,*
"Hood County, Texas(6,10)",48221,***,* ,*, *,3 or fewer,*,*,*,*
"Hood River County, Oregon(6,10)",41027,***,* ,*, *,3 or fewer,*,*,*,*
"Hooker County, Nebraska(6,10)",31091,***,* ,*, *,3 or fewer,*,*,*,*
"Hopewell City, Virginia(6,10)",51670,***,* ,*, *,3 or fewer,*,*,*,*
"Hopkins County, Kentucky(7)",21107,***,* ,*, *,3 or fewer,*,*,*,*
"Hopkins County, Texas(6,10)",48223,***,* ,*, *,3 or fewer,*,*,*,*
"Hot Spring County, Arkansas(6,10)",05059,***,* ,*, *,3 or fewer,*,*,*,*
"Hot Springs County, Wyoming(6,10)",56017,***,* ,*, *,3 or fewer,*,*,*,*
"Houghton County, Michigan(6,10)",26061,***,* ,*, *,3 or fewer,*,*,*,*
"Houston County, Tennessee(6,10)",47083,***,* ,*, *,3 or fewer,*,*,*,*
"Houston County, Texas(6,10)",48225,***,* ,*, *,3 or fewer,*,*,*,*
"Howard County, Arkansas(6,10)",05061,***,* ,*, *,3 or fewer,*,*,*,*
"Howard County, Iowa(7)",19089,***,* ,*, *,3 or fewer,*,*,*,*
"Howard County, Missouri(6,10)",29089,***,* ,*, *,3 or fewer,*,*,*,*
"Howard County, Nebraska(6,10)",31093,***,* ,*, *,3 or fewer,*,*,*,*
"Howard County, Texas(6,10)",48227,***,* ,*, *,3 or fewer,*,*,*,*
"Howell County, Missouri(6,10)",29091,***,* ,*, *,3 or fewer,*,*,*,*
"Hudspeth County, Texas(6,10)",48229,***,* ,*, *,3 or fewer,*,*,*,*
"Huerfano County, Colorado(6,10)",08055,***,* ,*, *,3 or fewer,*,*,*,*
"Hughes County, Oklahoma(6,10)",40063,***,* ,*, *,3 or fewer,*,*,*,*
"Hughes County, South Dakota(6,10)",46065,***,* ,*, *,3 or fewer,*,*,*,*
"Humboldt County, Iowa(7)",19091,***,* ,*, *,3 or fewer,*,*,*,*
"Humphreys County, Mississippi(6,10)",28053,***,* ,*, *,3 or fewer,*,*,*,*
"Humphreys County, Tennessee(6,10)",47085,***,* ,*, *,3 or fewer,*,*,*,*
"Hutchinson County, South Dakota(6,10)",46067,***,* ,*, *,3 or fewer,*,*,*,*
"Hutchinson County, Texas(6,10)",48233,***,* ,*, *,3 or fewer,*,*,*,*
